Word,Length,Freq_HAL,Log_Freq_HAL,MorphSp,POS
GALEN,5,1302,7.17,{galen},NN
gales,5,203,5.31,{gale}>s>,NN
GALLI,5,50,3.91,NULL,NULL
gamed,5,54,3.99,{game}>ed>,JJ|VB
gammy,5,6,1.79,{gammy},JJ
gamps,5,0,0,NULL,NULL
gapes,5,12,2.48,{gape}>s>,NN|VB
garbs,5,15,2.71,{garb}>s>,NN
GARDE,5,513,6.24,{garde},NN|minor
GARRY,5,1904,7.55,{garry},NN
GARTH,5,1750,7.47,{garth},NN
GARZA,5,429,6.06,NULL,NULL
GASSE,5,46,3.83,NULL,NULL
gated,5,1189,7.08,{gate}>ed>,VB|JJ
FORMA,5,2353,7.76,{forma},minor
fosse,5,504,6.22,NULL,NN
fouls,5,647,6.47,{foul}>s>,NN|VB
fount,5,162,5.09,{fount},NN
fowls,5,29,3.37,{fowl}>s>,NN
foxed,5,59,4.08,{fox}>ed>,VB|JJ
foxes,5,834,6.73,{fox}>s>,NN|VB
FRANS,5,1054,6.96,{fran}>s>,NN
frays,5,19,2.94,{fray}>s>,VB|NN
frets,5,742,6.61,{fret}>s>,VB|NN
FREYA,5,104,4.64,NULL,NN
FRICK,5,241,5.48,{frick},NN
frill,5,80,4.38,{frill},NN|VB
FRISE,5,72,4.28,NULL,NN
FRIST,5,206,5.33,NULL,NULL
FRITO,5,43,3.76,NULL,NULL
FROMM,5,146,4.98,NULL,NN
flays,5,5,1.61,{flay}>s>,VB
flits,5,35,3.56,{flit}>s>,VB
flogs,5,5,1.61,{flog}>s>,VB
FLORY,5,109,4.69,NULL,JJ
flout,5,86,4.45,{flout},VB
flues,5,39,3.66,{flu}>s>,NN
fluky,5,18,2.89,{fluke}>y>,JJ
fluor,5,238,5.47,{fluor},NN
flyby,5,348,5.85,NULL,NULL
foils,5,512,6.24,{foil}>s>,NN|VB
FOLEY,5,1490,7.31,{foley},NN
FONDS,5,95,4.55,{fond}>s>,NN
FONTA,5,5,1.61,NULL,NULL
fonts,5,20126,9.91,{font}>s>,NN
FOOTE,5,454,6.12,{foote},NN
foots,5,58,4.06,{foot}>s>,VB|NN
ferny,5,8,2.08,{fern}>y>,JJ
FERRO,5,291,5.67,{ferro},NN
feted,5,35,3.56,{fete}>ed>,VB|JJ
fetes,5,29,3.37,{fete}>s>,VB|NN
fetid,5,107,4.67,{fetid},JJ
fibre,5,1240,7.12,{fibre},NN
FICHE,5,121,4.8,{fiche},minor
fichu,5,1,0,NULL,NN
fiefs,5,36,3.58,{fief}>s>,NN
fifes,5,6,1.79,{fife}>s>,NN
filch,5,13,2.56,{filch},VB
FILDE,5,1,0,NULL,NULL
filet,5,194,5.27,{filet},NN
FINAN,5,114,4.74,NULL,NULL
finks,5,39,3.66,NULL,NULL
FINOT,5,0,0,NULL,NULL
FIORI,5,53,3.97,NULL,NULL
FIRMA,5,441,6.09,{firma},NN|minor
firth,5,340,5.83,{firth},NN
FISKE,5,145,4.98,NULL,NN
FITCH,5,2190,7.69,{fitch},NN
fitly,5,3,1.1,{fit}>ly>,RB
fiver,5,137,4.92,{five}>er>,NN
fixes,5,8130,9,{fix}>s>,NN|VB
flans,5,63,4.14,{flan}>s>,NN
flaps,5,1130,7.03,{flap}>s>,NN|VB
EYING,5,34,3.53,NULL,NULL
eyots,5,0,0,{eyot}>s>,NN
eyrie,5,51,3.93,{eyrie},NN
FABER,5,806,6.69,{faber},NN
facer,5,21,3.04,{face}>er>,NN
FACTO,5,2356,7.76,{facto},minor
faddy,5,5,1.61,NULL,JJ
fades,5,1178,7.07,{fade}>s>,NN|VB
faery,5,114,4.74,{faery},NN
FAGAN,5,227,5.42,{fagan},NN
FAGET,5,6,1.79,NULL,NULL
FAHEY,5,377,5.93,{fahey},NN
FAIER,5,1,0,NULL,NULL
fakes,5,710,6.57,{fake}>s>,NN|VB
fakir,5,281,5.64,{fakir},NN
FAMES,5,15,2.71,NULL,NULL
fared,5,345,5.84,{fare}>ed>,VB
Farsi,5,405,6,{farsi},NN|JJ
farts,5,537,6.29,{fart}>s>,NN|VB
fasts,5,85,4.44,{fast}>s>,VB|NN
fated,5,140,4.94,{fate}>ed>,VB|JJ
faugh,5,11,2.4,{faugh},minor
fauns,5,8,2.08,{faun}>s>,NN
FAVRE,5,1192,7.08,NULL,NULL
fazed,5,43,3.76,{faze}>ed>,VB|JJ
fazes,5,20,3,{faze}>s>,VB
FAZIO,5,119,4.78,NULL,NULL
FEARE,5,30,3.4,NULL,NULL
fee'd,5,0,0,NULL,NULL
FELER,5,11,2.4,NULL,NULL
fells,5,42,3.74,{fell}>s>,VB|NN
ESSEX,5,1797,7.49,{ess--ex},NN
ESTEP,5,321,5.77,NULL,NULL
ester,5,270,5.6,NULL,NN
ESTES,5,1242,7.12,NULL,NN
ETHAN,5,1561,7.35,{ethan},NN
EVANS,5,8598,9.06,{evans},NN
evens,5,751,6.62,{even}>s>,VB|NN
ewers,5,27,3.3,{ewer}>s>,NN
exams,5,2005,7.6,{exam}>s>,NN
expos,5,639,6.46,{expo}>s>,NN
endue,5,0,0,{endue},VB
ENNIS,5,348,5.85,NULL,NN
ennui,5,109,4.69,{ennui},NN
ENOCH,5,615,6.42,{enoch},NN
enrol,5,64,4.16,{enrol},VB
ENVER,5,150,5.01,NULL,NULL
epees,5,52,3.95,{epee}>s>,NN
ERICH,5,1535,7.34,{erich},NN
ERNST,5,2004,7.6,{ernst},NN
ERROL,5,750,6.62,{errol},NN
ERVIN,5,354,5.87,{ervin},NN
ERWIN,5,1286,7.16,{er--win},NN
eider,5,24,3.18,{eider},NN
eland,5,31,3.43,{eland},NN
ELDON,5,179,5.19,NULL,NN
ELGIN,5,392,5.97,{elgin},NN
elegy,5,76,4.33,{eleg--y},NN
ELENA,5,821,6.71,NULL,NN
ELI'S,5,44,3.78,NULL,NULL
elide,5,28,3.33,{elide},VB
ELIOS,5,3,1.1,NULL,NULL
ELIOT,5,1805,7.5,{eliot},NN
ELLIE,5,443,6.09,{ellie},NN
ELLIS,5,3676,8.21,{ellis},NN
ELMAN,5,212,5.36,NULL,NN
ELSIE,5,237,5.47,{elsie},NN
elver,5,9,2.2,NULL,NN
elves,5,7082,8.87,{elf}>s>,NN
emend,5,6,1.79,{emend},VB
EMILE,5,312,5.74,{emile},NN
emirs,5,7,1.95,{emir}>s>,NN
emits,5,548,6.31,{e--mit}>s>,VB
EMORY,5,1225,7.11,{emory},NN
duffs,5,48,3.87,{duff}>s>,NN|VB
DUFFY,5,856,6.75,{duffy},NN
DUGAN,5,300,5.7,NULL,NULL
dunks,5,321,5.77,{dunk}>s>,VB|NN
DUNNE,5,355,5.87,NULL,NN
dupes,5,422,6.05,{dupe}>s>,NN|VB
DUQUE,5,38,3.64,NULL,NULL
DUREN,5,53,3.97,NULL,NULL
Durex,5,19,2.94,NULL,NN
DURIN,5,66,4.19,NULL,NULL
durst,5,105,4.65,{durst},VB
DUSSA,5,0,0,NULL,NULL
DWYER,5,464,6.14,{dwyer},NN
dyers,5,61,4.11,{die}>er>>s>,NN
dynes,5,39,3.66,NULL,NULL
EADES,5,117,4.76,{eades},NN
earls,5,186,5.23,{earl}>s>,NN
eases,5,191,5.25,{ease}>s>,VB
eater,5,3252,8.09,{eat}>er>,NN
EATON,5,1216,7.1,{ea--ton},NN
eaves,5,100,4.61,{eave}>s>,NN
ebbed,5,76,4.33,{ebb}>ed>,VB
eclat,5,9,2.2,{eclat},NN
ECOLE,5,1098,7,{ecole},minor|NN
Edams,5,0,0,{edam}>s>,NN
edict,5,381,5.94,{edict},NN
edits,5,1086,6.99,{edit}>s>,VB
educe,5,5,1.61,NULL,VB
EDWIN,5,2744,7.92,{ed--win},NN
effed,5,3,1.1,NULL,NULL
EFFIE,5,35,3.56,{effie},NN
EGILS,5,43,3.76,NULL,NULL
dolts,5,170,5.14,{dolt}>s>,NN
dopes,5,100,4.61,{dope}>s>,NN|VB
DORAN,5,481,6.18,NULL,NN
DORIA,5,36,3.58,NULL,NULL
dorms,5,358,5.88,{dorm}>s>,NN
DOUCE,5,35,3.56,NULL,JJ
doyen,5,20,3,NULL,NN
DOYLE,5,1902,7.55,{doyle},NN
dozes,5,12,2.48,{doze}>s>,VB
drags,5,746,6.61,{drag}>s>,VB
drams,5,726,6.59,{dram}>s>,NN
drats,5,24,3.18,{drat}>s>,NN
drays,5,0,0,{dray}>s>,NN
drear,5,11,2.4,{drear},JJ
DREWE,5,2,0.69,NULL,NULL
drily,5,24,3.18,{dry}>ly>,RB
droll,5,141,4.95,{droll},JJ
DRONK,5,6,1.79,NULL,NULL
dross,5,165,5.11,{dross},NN
drubs,5,0,0,{drub}>s>,VB
drupe,5,3,1.1,NULL,NN
DRURY,5,386,5.96,{drury},NN
DRYIN,5,1,0,NULL,NULL
DUANE,5,2651,7.88,{duane},NN
DUBIN,5,307,5.73,NULL,NULL
ducal,5,6,1.79,{duke}>al>,JJ
DUCES,5,22,3.09,{duce}>s>,NN
duchy,5,204,5.32,{duch--y},NN
dudes,5,1354,7.21,{dud}>s>,NN
DITES,5,66,4.19,NULL,NULL
divot,5,35,3.56,{divot},NN
DIXON,5,1838,7.52,{dixon},NN
djinn,5,12910,9.47,NULL,NULL
DOATY,5,0,0,NULL,NULL
DOBBS,5,1364,7.22,{dobbs},NN
DOBLE,5,225,5.42,NULL,NULL
dodgy,5,564,6.34,{dodge}>y>,NN
dodos,5,13,2.56,{dodo}>s>,NN
doffs,5,11,2.4,{doff}>s>,VB
doges,5,3,1.1,{doge}>s>,NN
doggo,5,1,0,{doggo},RB
dogie,5,7,1.95,NULL,NN
DOLAN,5,561,6.33,{dolan},NN
doles,5,104,4.64,{dole}>s>,VB
dicta,5,141,4.95,{dict--a},NN|minor
didst,5,204,5.32,{did}>st>,VB
DIEGO,5,15390,9.64,{diego},NN|JJ
DIEUX,5,35,3.56,NULL,NULL
DIGBY,5,102,4.62,NULL,NN
dildo,5,2108,7.65,{dildo},NN
diked,5,9,2.2,{dike}>ed>,JJ
dikes,5,181,5.2,{dike}>s>,NN
DILYS,5,5,1.61,NULL,NULL
DIMAN,5,5,1.61,NULL,NULL
dinar,5,146,4.98,{dinar},NN
dints,5,2,0.69,{dint}>s>,NN
direr,5,1,0,{dire}>er>,JJ
dirks,5,79,4.37,{dirk}>s>,NN
DIRON,5,1,0,NULL,NULL
dishy,5,6,1.79,{dish}>y>,JJ
dents,5,673,6.51,{dent}>s>,VB|NN
DEPEW,5,434,6.07,NULL,NN
DERAS,5,18,2.89,NULL,NULL
DEVER,5,72,4.28,NULL,NULL
DEVEY,5,0,0,NULL,NULL
DEVOL,5,70,4.25,NULL,NULL
dhoti,5,20,3,{dhoti},NN
dhows,5,7,1.95,{dhow}>s>,NN
diced,5,1179,7.07,{dice}>ed>,VB|JJ
dices,5,359,5.88,{dice}>s>,VB
DICKE,5,65,4.17,NULL,NULL
dicks,5,1327,7.19,{dick}>s>,NN
dicky,5,261,5.56,{dick--y},NN
deems,5,430,6.06,{deem}>s>,VB
DEFOE,5,53,3.97,NULL,NN
deign,5,167,5.12,{deign},VB
deist,5,100,4.61,NULL,NN
dekko,5,5,1.61,NULL,NN
Delft,5,939,6.84,{delft},NN
DELIA,5,241,5.48,{delia},NN
DELLA,5,3288,8.1,{della},NN
DELLE,5,1418,7.26,NULL,NULL
DELON,5,27,3.3,NULL,NULL
demob,5,4,1.39,{de--mob},NN|VB
demos,5,8958,9.1,{demo}>s>,NN|VB
demur,5,45,3.81,{demur},VB
CYCLY,5,0,0,NULL,NULL
CYGNE,5,2,0.69,NULL,NULL
Cyril,5,594,6.39,{cyril},NN
CYRUS,5,1006,6.91,{cyrus},NN
czars,5,75,4.32,{czar}>s>,NN
D'ART,5,53,3.97,{d--'art},minor
d'you,5,135,4.91,NULL,NULL
dacha,5,24,3.18,{dacha},NN
dados,5,318,5.76,{dado}>s>,NN
dagos,5,2,0.69,NULL,NN
DALEY,5,315,5.75,{daley},NN
DAMAS,5,38,3.64,NULL,NN
DAMED,5,42,3.74,NULL,NULL
dames,5,139,4.93,{dam}>s>,NN
damns,5,48,3.87,{damn}>s>,VB|NN
DAMON,5,2019,7.61,{damon},NN
damps,5,26,3.26,{damp}>s>,VB|NN
DAN'L,5,142,4.96,NULL,NULL
DAN'S,5,554,6.32,{dan}>'s>,encl
DARIN,5,1159,7.06,NULL,NULL
darky,5,14,2.64,NULL,NN
darns,5,10,2.3,{darn}>s>,VB
darts,5,926,6.83,{dart}>s>,NN|VB
daubs,5,12,2.48,{daub}>s>,VB|NN
DAVAO,5,59,4.08,NULL,NN
DAVIS,5,20365,9.92,{davis},NN
davit,5,25,3.22,{davit},minor
dazes,5,8,2.08,{daze}>s>,NN|VB
DEANE,5,541,6.29,{deane},NN
dears,5,87,4.47,{dear}>s>,NN
debag,5,0,0,<de<{bag},VB|NN
DECCA,5,570,6.35,{decca},NN
cress,5,1507,7.32,{cress},NN
croft,5,349,5.86,{croft},NN
CROIX,5,342,5.83,NULL,NN
crore,5,128,4.85,NULL,NN
cruet,5,4,1.39,{cruet},NN
CRUMP,5,108,4.68,{crump},NN|JJ
cruse,5,96,4.56,NULL,NN
cubit,5,54,3.99,{cubit},NN
culls,5,14,2.64,{cull}>s>,VB|NN
CULTE,5,14,2.64,NULL,NULL
cunts,5,376,5.93,{cunt}>s>,NN
cuppa,5,57,4.04,{cupp--a},encl
curia,5,78,4.36,{curia},NN
curst,5,10,2.3,NULL,VB|JJ
cusps,5,21,3.04,{cusp}>s>,NN
cuter,5,174,5.16,{cute}>er>,JJ
COSEC,5,0,0,<co<{sec},NN
COSMO,5,587,6.38,{cosmo},NN
COSTE,5,53,3.97,NULL,NULL
cotes,5,45,3.81,NULL,NULL
COTTY,5,2,0.69,NULL,NULL
COUDN,5,0,0,NULL,NULL
COUVE,5,0,0,NULL,NULL
covey,5,195,5.27,{covey},NN
cowed,5,108,4.68,{cow}>ed>,VB|JJ
cowls,5,24,3.18,{cowl}>s>,NN
coxed,5,21,3.04,NULL,NULL
coxes,5,49,3.89,{cox}>s>,NN
coyer,5,1,0,NULL,NULL
coypu,5,4,1.39,{coypu},NN
COZEN,5,10,2.3,{cozen},VB
CP'er,5,0,0,NULL,NULL
crake,5,28,3.33,{crake},NN
crams,5,31,3.43,{cram}>s>,VB|NN
crape,5,15,2.71,NULL,NN
creel,5,72,4.28,{creel},NN
CREON,5,12,2.48,NULL,NN
CONTE,5,193,5.26,NULL,NN
COOCH,5,75,4.32,NULL,NN
cooed,5,154,5.04,{coo}>ed>,VB
COOKE,5,768,6.64,{cooke},NN
coons,5,252,5.53,{coon}>s>,NN
COOSA,5,8,2.08,NULL,NULL
coots,5,130,4.87,{coot}>s>,NN
coped,5,127,4.84,{cope}>ed>,VB|JJ
copra,5,16,2.77,{copra},NN
copse,5,18,2.89,{copse},NN
Copts,5,100,4.61,{copt}>s>,NN
cored,5,106,4.66,{core}>ed>,VB|JJ
corgi,5,469,6.15,{corgi},NN
corms,5,36,3.58,NULL,NULL
CORNE,5,60,4.09,NULL,NULL
corse,5,182,5.2,NULL,NN
CORSI,5,128,4.85,NULL,NULL
CORSO,5,226,5.42,{corso},NN
compo,5,268,5.59,{compo},NN
COMUS,5,15,2.71,NULL,NN
CONAN,5,3277,8.09,{conan},NN
CONEY,5,237,5.47,{coney},NN
conge,5,8,2.08,NULL,NN
conks,5,21,3.04,{conk}>s>,VB|NN
COCAO,5,1,0,NULL,NULL
cocas,5,1,0,{coca}>s>,NN
COBLE,5,69,4.23,NULL,NN
cocks,5,1302,7.17,{cock}>s>,NN|VB
cocos,5,97,4.57,{coco}>s>,NN
codas,5,17,2.83,{coda}>s>,NN
COHEN,5,5498,8.61,{cohen},NN
coifs,5,2,0.69,{coif}>s>,NN|VB
coign,5,0,0,NULL,NN
coked,5,18,2.89,{coke}>ed>,JJ
COLDE,5,6,1.79,NULL,NULL
COLEE,5,0,0,NULL,NULL
COLES,5,502,6.22,{coles},NN
coley,5,121,4.8,NULL,NN
comae,5,4,1.39,NULL,NULL
COMBE,5,32,3.47,{combe},NN
comer,5,666,6.5,{come}>er>,NN
COMIN,5,775,6.65,NULL,NULL
chubs,5,11,2.4,{chub}>s>,NN
chugs,5,54,3.99,{chug}>s>,NN|VB
chums,5,129,4.86,{chum}>s>,NN|VB
CHUNG,5,3810,8.25,NULL,NN
churl,5,15,2.71,{churl},NN
CIECA,5,3,1.1,NULL,NULL
civet,5,9,2.2,{civet},NN
clans,5,1203,7.09,{clan}>s>,NN
clave,5,246,5.51,NULL,NN|VB
CLAYS,5,192,5.26,{clay}>s>,NN
clefs,5,26,3.26,{clef}>s>,NN
CLEVA,5,2,0.69,NULL,NN
clews,5,33,3.5,{clew}>s>,NN
cline,5,933,6.84,NULL,NN
clink,5,131,4.88,{clink},NN|VB
CLINT,5,1883,7.54,{clint},NN
CLIVE,5,2507,7.83,{clive},NN
clogs,5,295,5.69,{clog}>s>,VB
clops,5,1,0,{clop}>s>,VB
clots,5,132,4.88,{clot}>s>,NN|VB
cloys,5,1,0,{cloy}>s>,VB
chars,5,1804,7.5,{char}>s>,NN|VB
chary,5,319,5.77,{chary},JJ
chats,5,470,6.15,{chat}>s>,VB|NN
chaws,5,0,0,{chaw}>s>,NN
chefs,5,307,5.73,{chef}>s>,NN
CHENG,5,2020,7.61,NULL,NULL
chews,5,383,5.95,{chew}>s>,NN|VB
CHIBA,5,159,5.07,{chiba},NN
CHICO,5,1187,7.08,NULL,NN
CHIEN,5,540,6.29,NULL,NULL
chine,5,79,4.37,{chine},minor
CHING,5,1565,7.36,{ching},NN
chink,5,211,5.35,{chink},NN|VB
CHION,5,4,1.39,NULL,NULL
chits,5,74,4.3,{chit}>s>,NN
chivy,5,1,0,NULL,VB|NN
chocs,5,8,2.08,NULL,NULL
choky,5,0,0,{choke}>y>,JJ
CHOLE,5,22,3.09,NULL,NULL
chows,5,281,5.64,{chow}>s>,NN
CHRIS,5,62109,11.04,{chris},NN
CARTY,5,95,4.55,NULL,NULL
CASCA,5,71,4.26,NULL,NULL
CASEY,5,3141,8.05,{casey},NN
cauls,5,12,2.48,{caul}>s>,NN
CAV'S,5,7,1.95,NULL,NULL
cavil,5,21,3.04,{cavil},VB
CAVIN,5,47,3.85,NULL,NULL
cawed,5,3,1.1,{caw}>ed>,VB
ceded,5,295,5.69,{cede}>ed>,VB
cedes,5,16,2.77,{cede}>s>,VB
CELIA,5,420,6.04,{celia},NN
CELIE,5,15,2.71,NULL,NULL
CELSO,5,87,4.47,NULL,NULL
Celts,5,837,6.73,{celt}>s>,NN
CEMAL,5,35,3.56,NULL,NULL
cense,5,9,2.2,{cense},VB
certs,5,111,4.71,{cert}>s>,NN
CH'AN,5,89,4.49,NULL,NN
CH'IN,5,17,2.83,NULL,NN
chaff,5,431,6.07,{chaff},NN|VB
calms,5,222,5.4,{calm}>s>,VB|NN
calyx,5,24,3.18,{calyx},NN
CAMPO,5,872,6.77,NULL,NN
caned,5,137,4.92,{cane}>ed>,VB|JJ
canes,5,610,6.41,{cane}>s>,NN|VB
canna,5,192,5.26,{canna},NN
canst,5,45,3.81,{can}>st>,VB
canto,5,284,5.65,{canto},minor
cants,5,19,2.94,{cant}>s>,NN|VB
CAP'N,5,645,6.47,NULL,NN
CAPET,5,9,2.2,NULL,NN
capon,5,17,2.83,{capon},NN
CAPPY,5,241,5.48,{cappy},NN
CAREY,5,1837,7.52,{carey},NN
CARLA,5,1202,7.09,{carla},NN
CARLO,5,1758,7.47,{carlo},NN
CARNE,5,360,5.89,{carne},minor|NN
CARON,5,311,5.74,NULL,NULL
carpi,5,12,2.48,NULL,NN
carps,5,20,3,{carp}>s>,VB
CARRE,5,98,4.58,NULL,NULL
BUNDY,5,955,6.86,{bundy},NN
bungs,5,23,3.14,{bung}>s>,VB|NN
BURCH,5,570,6.35,{burch},NN
BUREN,5,230,5.44,NULL,NULL
burgh,5,90,4.5,NULL,NN
burgs,5,7,1.95,{burg}>s>,NN
burke,5,3409,8.13,{burke},NN
BURLE,5,17,2.83,NULL,NULL
BURNE,5,32,3.47,{burne},NN
burps,5,106,4.66,{burp}>s>,NN|VB
busby,5,207,5.33,{busby},NN
BUSCH,5,1344,7.2,NULL,NN
bused,5,28,3.33,NULL,NULL
busks,5,3,1.1,{busk}>s>,VB
BUYIN,5,82,4.41,NULL,NULL
BYLOT,5,0,0,NULL,NULL
byres,5,3,1.1,{byre}>s>,NN
BYZAS,5,6,1.79,NULL,NN
C'EST,5,4865,8.49,NULL,NULL
C'MON,5,2921,7.98,NULL,NULL
cabal,5,2593,7.86,{cabal},NN
caber,5,45,3.81,NULL,NN
CABOT,5,503,6.22,{cabot},NN
cacti,5,141,4.95,{cact--i},NN
cadge,5,10,2.3,{cadge},VB
caffs,5,0,0,{caff}>s>,NN
cairn,5,689,6.54,{cairn},NN
CAIUS,5,121,4.8,{caius},NN
CALEB,5,415,6.03,{caleb},NN
CALIF,5,5911,8.68,{calif},NN
calks,5,0,0,NULL,NULL
calla,5,86,4.45,NULL,NN
brats,5,315,5.75,{brat}>s>,NN
BRAUD,5,27,3.3,NULL,NULL
BRAUN,5,1213,7.1,{braun},NN
brays,5,3,1.1,{bray}>s>,VB|NN
braze,5,58,4.06,{braze},VB
bream,5,122,4.8,{bream},NN
Brens,5,3,1.1,NULL,NULL
BREST,5,148,5,{brest},NN
breve,5,289,5.67,{breve},NN
brews,5,587,6.38,{brew}>s>,VB|NN
BRICE,5,567,6.34,{brice},NN
BRIEN,5,296,5.69,{brien},NN
brigs,5,20,3,{brig}>s>,NN
brill,5,324,5.78,{brill},NN|JJ
brims,5,18,2.89,{brim}>s>,VB|NN
briny,5,26,3.26,{brine}>y>,JJ|NN
BROEG,5,0,0,NULL,NULL
BROUN,5,37,3.61,NULL,NN
BRUHN,5,32,3.47,NULL,NN
BRUNO,5,2343,7.76,{bruno},NN
BRYAN,5,8802,9.08,{bryan},NN
BRYCE,5,1904,7.55,{bryce},NN
BUBER,5,40,3.69,NULL,NN
BUCER,5,3,1.1,NULL,NULL
BUCKY,5,693,6.54,{bucky},NN
BUELL,5,267,5.59,NULL,NN
BUENA,5,1699,7.44,NULL,NN
BUENO,5,2142,7.67,NULL,minor
BULBA,5,21,3.04,NULL,NULL
Boers,5,94,4.54,{boer}>s>,NN
BOGGS,5,883,6.78,{boggs},NN
boggy,5,33,3.5,{bog}>y>,JJ
BOIES,5,10,2.3,NULL,NULL
BOITE,5,90,4.5,NULL,NN
boles,5,223,5.41,NULL,NULL
BOLET,5,4,1.39,NULL,NULL
bolls,5,13,2.56,NULL,NULL
BONDI,5,199,5.29,NULL,NULL
boned,5,226,5.42,{bone}>ed>,VB
BONNE,5,562,6.33,NULL,NN
boobs,5,797,6.68,{boob}>s>,NN|VB
booed,5,247,5.51,{boo}>ed>,VB|JJ
booms,5,416,6.03,{boom}>s>,NN|VB
BOONE,5,1044,6.95,{boone},NN
boons,5,60,4.09,{boon}>s>,NN
boozy,5,23,3.14,{booze}>y>,JJ
BORAK,5,61,4.11,NULL,NN
BORIS,5,4828,8.48,{boris},NN
BOSCH,5,880,6.78,{bosch},NN
BOSCO,5,190,5.25,{bosco},NN
BOSIS,5,0,0,NULL,NULL
bosks,5,0,0,NULL,NULL
bosky,5,160,5.08,NULL,JJ
bourn,5,18,2.89,{bourn},NN
BOWAN,5,6,1.79,NULL,NULL
BOWES,5,182,5.2,{bowes},NN
BOYCE,5,542,6.3,{boyce},NN
BOYER,5,804,6.69,{boyer},NN
bract,5,5,1.61,{bract},NN
brads,5,78,4.36,{brad}>s>,NN
BRADY,5,4628,8.44,{brady},NN
braes,5,13,2.56,{brae}>s>,NN
BRAGG,5,533,6.28,{bragg},NN
brags,5,213,5.36,{brag}>s>,NN|VB
bines,5,4,1.39,NULL,NULL
biros,5,5,1.61,{biro}>s>,NN
bitty,5,573,6.35,{bit}>y>,JJ
blabs,5,16,2.77,{blab}>s>,VB|NN
BLAIR,5,3693,8.21,{blair},NN
BLAKE,5,4317,8.37,{blake},NN
BLANC,5,615,6.42,NULL,NN
BLATZ,5,226,5.42,NULL,NULL
BLEBS,5,0,0,NULL,NULL
blobs,5,417,6.03,{blob}>s>,NN|VB
BLOCH,5,417,6.03,{bloch},NN
blocs,5,122,4.8,{bloc}>s>,NN
BLOIS,5,26,3.26,NULL,NN
blowy,5,4,1.39,{blow}>y>,JJ
blued,5,101,4.62,{blue}>ed>,JJ
bluer,5,50,3.91,NULL,NULL
BLUME,5,223,5.41,NULL,NULL
blurs,5,146,4.98,{blur}>s>,NN|VB
BLYTH,5,109,4.69,{blyth},NN
boars,5,1585,7.37,{boar}>s>,NN
Boche,5,7,1.95,NULL,NN
bocks,5,93,4.53,{bock}>s>,NN
boded,5,5,1.61,{bode}>ed>,VB
BODIN,5,77,4.34,NULL,NULL
belay,5,416,6.03,<be<{lay},VB
BELGE,5,141,4.95,NULL,NULL
belie,5,82,4.41,<be<{lie},VB
BELLA,5,580,6.36,{bella},NN
BEMAN,5,34,3.53,NULL,NULL
BENET,5,56,4.03,NULL,NN
Benin,5,130,4.87,{benin},NN
BENNY,5,1206,7.1,{benn--y},NN
bents,5,31,3.43,{bent}>s>,NN
BEREA,5,86,4.45,NULL,NN
bergs,5,119,4.78,{berg}>s>,NN
berks,5,256,5.55,NULL,NULL
BERLE,5,94,4.54,NULL,NULL
BERNE,5,462,6.14,{berne},NN
BERRA,5,239,5.48,NULL,NULL
BERTO,5,34,3.53,NULL,NULL
beryl,5,385,5.95,{beryl},NN
besom,5,2,0.69,{besom},NN
bests,5,93,4.53,NULL,NULL
betas,5,1226,7.11,{beta}>s>,NN
betel,5,26,3.26,{betel},NN
BETSY,5,1472,7.29,{betsy},NN
BEVOR,5,117,4.76,NULL,NULL
BEXAR,5,43,3.76,NULL,NULL
bhang,5,32,3.47,NULL,NN
biers,5,7,1.95,NULL,NULL
biffs,5,12,2.48,{biff}>s>,VB|NN
bight,5,40,3.69,{bight},NN
biked,5,79,4.37,{bike}>ed>,VB
bikes,5,5319,8.58,{bike}>s>,NN|VB
bilks,5,1,0,{bilk}>s>,NN
bared,5,360,5.89,{bare}>ed>,VB
barer,5,17,2.83,{bare}>er>,JJ|NN
bares,5,144,4.97,{bare}>s>,VB
barks,5,423,6.05,{bark}>s>,VB|NN
barmy,5,59,4.08,{barmy},JJ
BARRE,5,355,5.87,{barre},JJ
BARTH,5,767,6.64,{barth},NN
BASEL,5,574,6.35,{basel},NN
BASIE,5,180,5.19,{basie},NN
basks,5,53,3.97,{bask}>s>,VB
BASSI,5,21,3.04,NULL,NULL
BASSO,5,130,4.87,{basso},NN
bated,5,132,4.88,{bate}>ed>,JJ
bates,5,2812,7.94,{bates},NN
batik,5,115,4.74,{batik},NN
batty,5,552,6.31,{bat}>y>,JJ
BAUER,5,1678,7.43,{bauer},NN
bawds,5,2,0.69,{bawd}>s>,NN
BAWHS,5,0,0,NULL,NULL
bawls,5,9,2.2,{bawl}>s>,VB|NN
BAYLY,5,20,3,NULL,NULL
beaks,5,167,5.12,{beak}>s>,NN
BEALE,5,393,5.97,{beale},NN
BEAME,5,147,4.99,NULL,NULL
beano,5,63,4.14,{beano},NN
beaux,5,71,4.26,{beaux},NN
becks,5,34,3.53,{becks},NN
bedew,5,0,0,<be<{dew},VB
BEEBE,5,607,6.41,NULL,NN
beefs,5,78,4.36,{beef}>s>,NN|VB
beery,5,75,4.32,{beer}>y>,JJ
befog,5,0,0,<be<{fog},VB
BEFOH,5,0,0,NULL,NULL
begad,5,0,0,NULL,minor
begat,5,121,4.8,{be--gat},VB
Begon,5,24,3.18,NULL,NULL
begot,5,19,2.94,{be--got},VB
begum,5,163,5.09,NULL,NN
BEHAN,5,48,3.87,{behan},NN
